UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
4153,M19012,M,302.0,310.5,0.31586699967331827,44.7,76.0,False,False,False,False,False,False
6843,L54022,L,301.2,311.2,0.3158669996848344,29.6,211.0,False,False,False,False,False,False
7089,M21948,M,300.0085898275486,310.3,0.31586699968395193,32.7,0.0,False,False,False,False,False,False
8056,H37469,H,300.2,311.6,0.3158669996779739,41.1,60.0,False,False,False,False,False,False
3754,L50933,L,302.2,311.0,0.31586699967592674,46.8,150.0,False,False,False,False,False,False
3993,L51172,L,302.3,311.3,0.31586699968395193,34.1,129.0,False,False,False,False,False,False
2770,M17629,M,300.0,309.6,0.3158669996768185,38.1,108.0,False,False,False,False,False,False
6073,M20932,M,300.9,310.8,0.3158669996871122,30.2,188.0,False,False,False,False,False,False
5742,M20601,M,302.3,311.7,0.31586699967719,40.5,8.0,False,False,False,False,False,False
1635,H31048,H,297.9,307.9,0.3158669996719018,58.5,93.0,False,False,False,False,False,False
7292,L54471,L,300.2,310.5,0.3158669996726572,46.7,90.0,False,False,False,False,False,False
4952,L52131,L,303.8,312.7,0.3158669996831566,36.6,134.0,False,False,False,False,False,False
8739,L55918,L,297.3,308.7,0.31586699967994913,36.7,116.0,False,False,False,False,False,False
7605,L54784,L,300.4,311.3,0.31586699968499715,34.6,24.0,False,False,False,False,False,False
5685,H35098,H,302.2,311.6,0.315866999683066,36.8,82.0,False,False,False,False,False,False
574,L47753,L,297.9,309.9,0.3158669996765041,45.0,183.0,False,False,False,False,False,False
1359,M16218,M,298.7,310.1,0.31586699968704157,31.9,51.0,False,False,False,False,False,False
2838,L50017,L,300.3,309.1,0.3158669996872523,30.3,178.0,False,False,False,False,False,False
7382,L54561,L,300.0085898275486,310.3,0.31586699967791454,43.1,101.0,False,False,False,False,False,False
7657,L54836,L,300.5,311.6,0.31586699968047965,47.8,156.0,False,False,False,False,False,False
7193,M22052,M,300.2,310.2,0.31586699967360654,43.8,54.0,False,False,False,False,False,False
3151,L50330,L,300.4,309.8,0.31586699967895704,32.9,117.0,False,False,False,False,False,False
4683,L51862,L,303.6,311.8,0.3158669996817939,31.7,97.0,False,False,False,False,False,False
4260,L51439,L,302.7,311.2,0.3158669996806878,35.1,128.0,False,False,False,False,False,False
8778,H38191,H,297.5,310.0115802171291,0.3158669996770669,38.8,14.0,False,False,False,False,False,False
998,M15857,M,296.3,307.2,0.31586699967479503,45.9,180.0,False,False,False,False,False,False
6518,L53697,L,301.1,310.1,0.3158669996804272,36.6,28.0,False,False,False,False,False,False
4989,L52168,L,303.8,313.1,0.3158669997004355,13.0,5.0,True,False,False,True,False,False
432,L47611,L,297.5,308.5,0.31586699967479503,41.9,32.0,False,False,False,False,False,False
9670,L56849,L,299.1,310.3,0.31586699968416637,31.1,242.0,False,False,False,False,False,False
6467,L53646,L,300.4,309.7,0.3158669996886126,31.1,113.0,False,False,False,False,False,False
2251,M17110,M,299.2,308.4,0.31586699967112375,48.7,13.0,False,False,False,False,False,False
2266,M17125,M,299.2,308.4,0.31586699966535386,51.2,56.0,False,False,False,False,False,False
6500,L53679,L,300.9,310.0,0.31586699968624177,26.8,199.0,False,False,False,False,False,False
5232,L52411,L,303.8,313.1,0.3158669996755996,42.2,25.0,False,False,False,False,False,False
1584,L48763,L,298.2,310.0115802171291,0.3158669996633596,61.0,189.0,True,False,False,False,True,False
2764,L49943,L,299.8,310.0115802171291,0.31586699967767573,47.5,216.0,False,False,False,False,False,False
4277,M19136,M,300.0085898275486,310.4,0.31586699967546744,47.5,167.0,False,False,False,False,False,False
7953,M22812,M,300.9,311.9,0.31586699967700504,40.9,28.0,False,False,False,False,False,False
7524,M22383,M,300.1,311.5,0.31586699966658466,46.2,28.0,False,False,False,False,False,False
8771,L55950,L,297.4,308.6,0.3158669996865743,32.8,200.0,False,False,False,False,False,False
4324,L51503,L,301.8,310.3,0.31586699966639853,50.5,64.0,True,False,True,False,False,False
9434,M24293,M,298.0,308.7,0.3158669996736781,51.9,47.0,False,False,False,False,False,False
7624,L54803,L,300.6,311.7,0.3158669996884218,29.9,72.0,False,False,False,False,False,False
2647,M17506,M,299.8,309.5,0.3158669996752677,43.2,153.0,False,False,False,False,False,False
8931,L56110,L,297.4,308.4,0.3158669996819881,39.4,0.0,False,False,False,False,False,False
7611,M22470,M,300.5,311.3,0.3158669996786153,43.4,41.0,False,False,False,False,False,False
140,L47319,L,298.8,308.6,0.3158669996587327,55.8,155.0,False,False,False,False,False,False
2725,M17584,M,299.8,309.3,0.31586699967637705,42.7,119.0,False,False,False,False,False,False
4526,M19385,M,302.4,310.4,0.31586699967592674,42.2,139.0,False,False,False,False,False,False
8624,M23483,M,297.5,308.3,0.31586699967675597,45.6,31.0,False,False,False,False,False,False
3183,M18042,M,300.1,309.3,0.31586699967458953,50.3,196.0,False,False,False,False,False,False
7503,H36916,H,300.3,311.7,0.31586699968563203,29.9,193.0,False,False,False,False,False,False
1653,H31066,H,297.9,307.8,0.3158669996848344,34.0,142.0,False,False,False,False,False,False
2625,H32038,H,299.7,309.5,0.31586699966941206,46.8,86.0,False,False,False,False,False,False
7190,L54369,L,300.4,310.4,0.3158669996773735,46.3,48.0,False,False,False,False,False,False
7062,L54241,L,300.6,310.4,0.31586699967479503,49.7,155.0,False,False,False,False,False,False
1157,H30570,H,297.0,307.8,0.315866999671748,40.7,184.0,False,False,False,False,False,False
7456,M22315,M,300.2,310.0115802171291,0.3158669996832018,39.5,68.0,False,False,False,False,False,False
9156,L56335,L,297.5,308.5,0.31586699966630505,57.4,143.0,False,False,False,False,False,False
5561,L52740,L,302.4,311.9,0.31586699968047965,37.9,192.0,False,False,False,False,False,False
3262,H32675,H,301.3,310.1,0.31586699967631326,39.7,179.0,False,False,False,False,False,False
7929,L55108,L,300.6,311.7,0.315866999678033,43.6,198.0,False,False,False,False,False,False
3134,H32547,H,300.2,310.0115802171291,0.31586699967452064,49.2,61.0,False,False,False,False,False,False
965,L48144,L,295.7,306.5,0.31586699968851756,26.2,97.0,False,False,False,False,False,False
6680,L53859,L,301.6,310.8,0.315866999670806,42.4,3.0,False,False,False,False,False,False
8682,L55861,L,297.2,308.4,0.31586699968355897,30.0,183.0,False,False,False,False,False,False
2123,M16982,M,299.2,308.8,0.3158669996795142,38.9,112.0,False,False,False,False,False,False
8925,H38338,H,297.1,308.2,0.31586699967973286,42.2,199.0,False,False,False,False,False,False
1595,M16454,M,300.0085898275486,308.2,0.31586699966924336,51.2,215.0,False,False,False,False,False,False
7672,M22531,M,300.5,311.6,0.31586699967546744,51.1,193.0,False,False,False,False,False,False
5077,L52256,L,304.2,313.2,0.31586699967599163,44.9,37.0,False,False,False,False,False,False
8028,L55207,L,300.6,311.9,0.31586699967331827,44.9,224.0,False,False,False,False,False,False
5966,H35379,H,300.5,310.9,0.31586699967486315,46.5,137.0,False,False,False,False,False,False
9510,M24369,M,300.0085898275486,310.4,0.31586699967832615,39.8,34.0,False,False,False,False,False,False
7716,L54895,L,300.5,311.5,0.31586699966252585,49.6,80.0,False,False,False,False,False,False
2864,L50043,L,300.6,309.4,0.31586699967644066,44.1,244.0,False,False,False,False,False,False
4297,L51476,L,301.8,310.2,0.31586699970222515,5.8,215.0,True,False,False,True,False,False
1387,L48566,L,298.9,310.2,0.3158669996747267,40.0,129.0,False,False,False,False,False,False
7245,L54424,L,300.0,310.2,0.31586699968922904,26.9,193.0,False,False,False,False,False,False
9485,L56664,L,298.9,309.6,0.31586699968593995,33.7,195.0,False,False,False,False,False,False
7327,M22186,M,299.9,310.5,0.31586699966583315,52.9,180.0,False,False,False,False,False,False
5458,M20317,M,303.0,312.5,0.3158669996834259,33.7,135.0,False,False,False,False,False,False
7671,L54850,L,300.5,311.6,0.31586699967962384,37.6,191.0,False,False,False,False,False,False
5013,M19872,M,303.8,312.9,0.3158669996907822,27.8,66.0,False,False,False,False,False,False
3456,H32869,H,301.4,310.3,0.315866999683822,41.5,11.0,False,False,False,False,False,False
5959,L53138,L,300.6,310.8,0.3158669996800564,38.5,108.0,False,False,False,False,False,False
349,L47528,L,297.6,308.3,0.31586699968408094,31.7,39.0,False,False,False,False,False,False
3198,L50377,L,300.0,309.1,0.31586699967605636,40.6,9.0,False,False,False,False,False,False
7244,M22103,M,300.0,310.2,0.3158669996708858,51.2,190.0,False,False,False,False,False,False
3338,L50517,L,301.6,310.8,0.3158669996816469,34.1,150.0,False,False,False,False,False,False
6516,L53695,L,301.0,310.0,0.31586699967700504,43.5,21.0,False,False,False,False,False,False
2600,M17459,M,299.2,308.9,0.31586699967486315,39.6,22.0,False,False,False,False,False,False
1834,L49013,L,297.8,307.3,0.31586699966506265,61.0,186.0,True,False,False,False,True,False
3039,L50218,L,300.4,310.0115802171291,0.3158669996671362,50.4,30.0,False,False,False,False,False,False
9393,L56572,L,297.6,308.1,0.31586699967417314,46.3,149.0,False,False,False,False,False,False
1156,H30569,H,297.0,307.9,0.31586699969157467,27.3,179.0,False,False,False,False,False,False
9978,L57157,L,298.6,308.3,0.31586699967309984,40.4,179.0,False,False,False,False,False,False
5316,L52495,L,303.6,312.8,0.3158669996876306,27.2,14.0,False,False,False,False,False,False
9803,H39216,H,298.4,310.0115802171291,0.315866999694511,19.2,132.0,False,False,False,False,False,False
1741,M16600,M,298.5,307.9,0.31586699968503756,33.1,146.0,False,False,False,False,False,False
7820,L54999,L,299.8,310.0115802171291,0.3158669996689028,46.2,146.0,False,False,False,False,False,False
7038,L54217,L,300.6,310.6,0.31586699967901344,39.5,87.0,False,False,False,False,False,False
3082,M17941,M,300.0,309.3,0.3158669996935063,21.8,135.0,False,False,False,False,False,False
8346,H37759,H,298.8,309.8,0.3158669996776156,35.9,171.0,False,False,False,False,False,False
1266,L48445,L,297.9,309.4,0.31586699968134924,35.7,39.0,False,False,False,False,False,False
4551,M19410,M,302.5,310.5,0.3158669996786153,40.2,201.0,False,False,False,False,False,False
7764,L54943,L,300.4,311.6,0.3158669996497347,76.6,3.0,True,False,False,True,False,False
7638,H37051,H,300.4,311.4,0.3158669996747267,52.4,105.0,False,False,False,False,False,False
8092,L55271,L,300.2,311.6,0.31586699966941206,56.9,155.0,False,False,False,False,False,False
105,L47284,L,298.8,308.7,0.3158669996750663,43.4,66.0,False,False,False,False,False,False
7713,L54892,L,300.5,311.5,0.31586699967815074,37.6,73.0,False,False,False,False,False,False
6772,M21631,M,300.0085898275486,310.7,0.3158669996940995,22.5,28.0,False,False,False,False,False,False
9956,M24815,M,298.2,307.9,0.3158669996758617,38.8,124.0,False,False,False,False,False,False
2509,L49688,L,299.0,308.9,0.31586699968399506,30.6,14.0,False,False,False,False,False,False
9055,M23914,M,297.3,308.4,0.31586699967940396,38.2,87.0,False,False,False,False,False,False
6463,H35876,H,300.6,310.0,0.31586699967719,44.0,97.0,False,False,False,False,False,False
7136,L54315,L,300.5,309.9,0.31586699967458953,48.3,122.0,False,False,False,False,False,False
8287,M23146,M,298.8,310.5,0.315866999686501,32.8,4.0,False,False,False,False,False,False
4690,M19549,M,303.4,311.5,0.315866999681449,36.4,114.0,False,False,False,False,False,False
7368,M22227,M,299.5,310.0115802171291,0.315866999668033,61.1,67.0,False,False,False,False,False,False
4826,L52005,L,303.3,311.8,0.31586699968700616,30.6,18.0,False,False,False,False,False,False
7589,L54768,L,300.4,311.1,0.3158669996950253,20.1,195.0,False,False,False,False,False,False
9023,L56202,L,297.4,310.0115802171291,0.31586699968084253,46.6,7.0,False,False,False,False,False,False
6035,M20894,M,300.6,310.8,0.31586699967056514,48.1,88.0,False,False,False,False,False,False
27,L47206,L,299.1,309.5,0.3158669996789005,39.0,75.0,False,False,False,False,False,False
1334,M16193,M,299.0,310.3,0.31586699968134924,35.4,223.0,False,False,False,False,False,False
4264,L51443,L,302.6,311.0,0.31586699968420895,36.2,139.0,False,False,False,False,False,False
7139,L54318,L,300.6,310.1,0.31586699966199383,50.0,130.0,False,False,False,False,False,False
8458,L55637,L,298.6,309.9,0.3158669996708858,45.5,38.0,False,False,False,False,False,False
5246,L52425,L,303.6,313.0,0.3158669996821803,38.3,54.0,False,False,False,False,False,False
825,L48004,L,296.6,307.4,0.31586699967410303,42.8,156.0,False,False,False,False,False,False
5099,L52278,L,304.2,313.4,0.3158669996766933,40.2,98.0,False,False,False,False,False,False
3825,L51004,L,302.3,310.9,0.31586699968420895,30.3,108.0,False,False,False,False,False,False
1088,H30501,H,296.9,307.8,0.3158669996808938,35.8,206.0,True,True,False,False,False,False
757,L47936,L,296.8,310.0115802171291,0.31586699968260534,40.4,227.0,False,False,False,False,False,False
1325,M16184,M,298.8,310.1,0.3158669996556614,74.5,194.0,True,False,False,True,True,False
2728,L49907,L,299.7,309.3,0.3158669996739622,38.5,127.0,False,False,False,False,False,False
7155,L54334,L,300.3,310.1,0.31586699967719,39.9,174.0,False,False,False,False,False,False
5582,M20441,M,302.5,312.1,0.3158669996753345,47.6,37.0,False,False,False,False,False,False
5877,L53056,L,301.5,311.1,0.31586699967339066,52.1,121.0,False,False,False,False,False,False
5310,M20169,M,303.9,313.2,0.31586699967309984,48.0,215.0,True,True,False,False,False,False
5294,M20153,M,303.9,313.4,0.31586699967599163,49.1,171.0,False,False,False,False,False,False
1591,L48770,L,298.2,308.4,0.315866999678033,37.7,207.0,False,False,False,False,False,False
1502,M16361,M,298.0,308.7,0.31586699967410303,48.2,201.0,False,False,False,False,False,False
2817,L49996,L,300.1,309.4,0.3158669996739622,47.3,127.0,False,False,False,False,False,False
2753,M17612,M,299.7,309.1,0.31586699969169735,24.7,189.0,False,False,False,False,False,False
8488,L55667,L,298.4,309.4,0.315866999670806,50.1,117.0,False,False,False,False,False,False
7284,M22143,M,300.0,310.2,0.31586699967458953,58.7,68.0,False,False,False,False,False,False
5987,L53166,L,300.6,310.7,0.31586699967438225,52.5,200.0,False,False,False,False,False,False
1789,L48968,L,298.3,308.0,0.31586699967452064,47.3,65.0,False,False,False,False,False,False
5335,M20194,M,303.4,312.6,0.31586699970167864,9.8,65.0,True,False,False,True,False,False
8236,M23095,M,299.2,310.6,0.31586699967458953,50.9,85.0,False,False,False,False,False,False
7339,L54518,L,299.8,310.5,0.3158669996779739,38.8,215.0,False,False,False,False,False,False
5844,L53023,L,301.5,311.2,0.3158669996872871,28.8,39.0,False,False,False,False,False,False
9875,M24734,M,298.9,309.9,0.31586699967499876,44.1,112.0,False,False,False,False,False,False
957,H30370,H,295.6,306.2,0.31586699968471116,32.2,76.0,False,False,False,False,False,False
8905,L56084,L,297.4,308.7,0.31586699968260534,38.2,154.0,False,False,False,False,False,False
5761,M20620,M,301.9,311.3,0.3158669996794592,35.6,63.0,False,False,False,False,False,False
6741,L53920,L,301.8,311.2,0.31586699967273146,55.9,156.0,False,False,False,False,False,False
6959,L54138,L,300.6,311.0,0.3158669996815976,40.7,87.0,False,False,False,False,False,False
7575,L54754,L,300.4,311.1,0.31586699967743426,37.4,162.0,False,False,False,False,False,False
2569,L49748,L,299.6,309.2,0.3158669996750663,43.1,160.0,False,False,False,False,False,False
4257,M19116,M,302.6,311.0,0.31586699968292903,33.9,119.0,False,False,False,False,False,False
2612,L49791,L,299.4,309.1,0.31586699969400317,22.1,55.0,False,False,False,False,False,False
1592,L48771,L,300.0085898275486,310.0115802171291,0.31586699966767756,49.4,209.0,False,False,False,False,False,False
4169,L51348,L,302.2,310.6,0.31586699968471116,30.5,108.0,False,False,False,False,False,False
7416,L54595,L,300.1,311.2,0.3158669996775553,39.1,188.0,False,False,False,False,False,False
8089,L55268,L,300.1,311.4,0.3158669996677669,45.7,149.0,False,False,False,False,False,False
3947,M18806,M,302.2,311.3,0.31586699968574816,31.0,2.0,False,False,False,False,False,False
1411,M16270,M,298.9,310.1,0.31586699967631326,53.2,189.0,False,False,False,False,False,False
3557,L50736,L,301.9,310.0115802171291,0.3158669996884538,31.5,66.0,False,False,False,False,False,False
1749,H31162,H,298.4,307.7,0.31586699968446197,31.1,166.0,False,False,False,False,False,True
9886,L57065,L,298.8,310.0115802171291,0.31586699968390874,27.7,143.0,False,False,False,False,False,False
495,L47674,L,297.6,309.4,0.315866999664965,49.8,199.0,False,False,False,False,False,False
2383,L49562,L,299.1,308.3,0.31586699968338133,31.4,121.0,False,False,False,False,False,False
6269,L53448,L,300.9,310.5,0.3158669996840381,33.5,25.0,False,False,False,False,False,False
5402,M20261,M,302.6,312.3,0.3158669996753345,54.8,253.0,True,True,False,False,True,False
5043,L52222,L,304.1,313.2,0.31586699968189125,35.8,146.0,False,False,False,False,False,False
9644,L56823,L,299.4,310.0115802171291,0.31586699967872983,40.6,175.0,False,False,False,False,False,False
8016,M22875,M,301.0,312.0,0.31586699968134924,37.5,190.0,False,False,False,False,False,False
3345,L50524,L,301.4,310.7,0.3158669996874942,27.9,170.0,False,False,False,False,False,False
4418,L51597,L,302.6,310.4,0.315866999668558,66.8,80.0,True,False,True,True,False,False
